"station","hour","output","input","net","lon","lat","type","loctype","address","north","south","east","west","postal_code","country","administrative_area_level_2","administrative_area_level_1","locality","street","streetNo","point_of_interest","query"
"10th St & Constitution Ave NW","03",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","00",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","21",0,1,1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","02",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","18",1,0,-1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","17",9,0,-9,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","14",2,1,-1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","05",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","15",3,1,-2,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","07",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","04",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","01",0,2,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","19",0,2,2,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","22",0,2,2,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","18",2,2,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","13",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","09",2,0,-2,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","07",8,1,-7,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","00",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","10",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","14",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","05",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","17",0,8,8,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","19",4,4,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","03",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","11",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","01",1,0,0,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","02",1,0,-1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
"11th & Kenyon St NW","15",0,1,1,-77.0277415,38.9296718,"intersection","approximate","11th street northwest & kenyon street northwest, washington, dc 20010, usa",38.9310207802915,38.9283228197085,-77.0263925197085,-77.0290904802915,"20010","united states",,"district of columbia","washington","11th street northwest",,,"11th and Kenyon St NW, Washington, District of Columbia, USA."
